id	title	description	link	image_link	brand	condition	availability	price	short_description	product_type	google_product_category	gender
785	Blue Ajrakh Gajji Silk Dupatta	blue ajrakh gajji silk dupatta with tussles	https://www.chidiyaa.com/blue-ajrakh-gajji-silk-dupatta.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_5334.jpg	Chidiyaa	new	out of stock	32.00 USD	Hand crafted in the deserts of Kuttch, this silk Ajrakh dupatta is a piece of art. The shapes and motifs of Ajrakh echo the architectural forms of Islamic architecture’s intricate jali windows and trefoil arches..			
786	Blue Ajrakh Gajji Silk Dupatta	blue ajrakh gajji silk dupatta with tussles	https://www.chidiyaa.com/blue-ajrakh-gajji-silk-dupatta-2236.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_5436.jpg	Chidiyaa	new	out of stock	32.00 USD	Hand crafted in the deserts of Kuttch, this silk Ajrakh dupatta is a piece of art. The shapes and motifs of Ajrakh echo the architectural forms of Islamic architecture’s intricate jali windows and trefoil arches..			
787	Yellow Ajrakh Gajji Silk Dupatta	yellow ajrakh gajji silk dupatta with tussles	https://www.chidiyaa.com/blue-ajrakh-gajji-silk-dupatta-2237.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_5347.jpg	Chidiyaa	new	in stock	32.00 USD	Hand crafted in the deserts of Kuttch, this silk Ajrakh dupatta is a piece of art. The shapes and motifs of Ajrakh echo the architectural forms of Islamic architecture’s intricate jali windows and trefoil arches..			
788	Green Ajrakh Gajji Silk Dupatta	green ajrakh gajji silk dupatta with tussles	https://www.chidiyaa.com/blue-ajrakh-gajji-silk-dupatta-2238.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_5363.jpg	Chidiyaa	new	out of stock	32.00 USD	Hand crafted in the deserts of Kuttch, this silk Ajrakh dupatta is a piece of art. The shapes and motifs of Ajrakh echo the architectural forms of Islamic architecture’s intricate jali windows and trefoil arches..			
789	Red Ajrakh Gajji Silk Dupatta	red ajrakh gajji silk dupatta with tussles	https://www.chidiyaa.com/blue-ajrakh-gajji-silk-dupatta-2239.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_5369.jpg	Chidiyaa	new	out of stock	32.00 USD	Hand crafted in the deserts of Kuttch, this silk Ajrakh dupatta is a piece of art. The shapes and motifs of Ajrakh echo the architectural forms of Islamic architecture’s intricate jali windows and trefoil arches..			
791	Yellow Ajrakh Gajji Silk Dupatta	yellow ajrakh gajji silk dupatta with tussles	https://www.chidiyaa.com/blue-ajrakh-gajji-silk-dupatta-2240.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_5396.jpg	Chidiyaa	new	out of stock	32.00 USD	Hand crafted in the deserts of Kuttch, this silk Ajrakh dupatta is a piece of art. The shapes and motifs of Ajrakh echo the architectural forms of Islamic architecture’s intricate jali windows and trefoil arches..			
792	White Ajrakh Gajji Silk Dupatta	White AJRAKH GAJJI SILK DUPATTA WITH TUSSLES	https://www.chidiyaa.com/blue-ajrakh-gajji-silk-dupatta-2241.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_5415.jpg	Chidiyaa	new	out of stock	32.00 USD	Hand crafted in the deserts of Kuttch, this silk Ajrakh dupatta is a piece of art. The shapes and motifs of Ajrakh echo the architectural forms of Islamic architecture’s intricate jali windows and trefoil arches..			
793	Red Ajrakh Gajji Silk Dupatta	red ajrakh gajji silk dupatta with tussles	https://www.chidiyaa.com/blue-ajrakh-gajji-silk-dupatta-2242.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_5484_2_.jpg	Chidiyaa	new	out of stock	32.00 USD	Hand crafted in the deserts of Kuttch, this silk Ajrakh dupatta is a piece of art. The shapes and motifs of Ajrakh echo the architectural forms of Islamic architecture’s intricate jali windows and trefoil arches..			
794	Musturd  Ajrakh Gajji Silk Dupatta	musturd ajrakh gajji silk dupatta with tussles	https://www.chidiyaa.com/blue-ajrakh-gajji-silk-dupatta-2243.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_5470.jpg	Chidiyaa	new	out of stock	32.00 USD	Hand crafted in the deserts of Kuttch, this silk Ajrakh dupatta is a piece of art. The shapes and motifs of Ajrakh echo the architectural forms of Islamic architecture’s intricate jali windows and trefoil arches..			
795	White Ajrakh Gajji Silk Dupatta	white ajrakh gajji silk dupatta with tussles	https://www.chidiyaa.com/blue-ajrakh-gajji-silk-dupatta-2244.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_5460.jpg	Chidiyaa	new	out of stock	32.00 USD	Hand crafted in the deserts of Kuttch, this silk Ajrakh dupatta is a piece of art. The shapes and motifs of Ajrakh echo the architectural forms of Islamic architecture’s intricate jali windows and trefoil arches..			
1437	Pink White Dabu Printed Tie-Up Waist Cotton Skirt Skirts	All our fabric is handmade and most of them are natural dyed, you may find certain irregularities in the print which only adds to the charm of our unique products. Since the products are natural dyed and extra color may bleed on first few washes	https://www.chidiyaa.com/pink-white-dabu-printed-tie-up-waist-cotton-skirt-skirts.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_7191_2_.jpg	Chidiyaa	new	out of stock	23.00 USD	100% cotton, This piece is made in handblock print from Jaipur	Ajrakh Love > Shop > Kurtis & Bottoms > Skirts & Pants		
1453	Indigo Bagru-Printed Tie-Up Waist Flared Cotton Palazzos	All our fabric is handmade and most of them are natural dyed, you may find certain irregularities in the print which only adds to the charm of our unique products. Since the products are natural dyed and extra color may bleed on first few washes	https://www.chidiyaa.com/indigo-bagru-printed-tie-up-waist-flared-cotton-palazzos.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_7080_2_.jpg	Chidiyaa	new	in stock	23.00 USD	100% cotton, This piece is made in handblock print from Bagru, dyed in natural Indigo	Ajrakh Love > Shop > Kurtis & Bottoms > Skirts & Pants | Ajrakh Love > True Blue		
1458	MAROON KALAMKAARI PANTS	All our fabric is handmade and most of them are natural dyed, you may find certain irregularities in the print which only adds to the charm of our unique products. Since the products are natural dyed and extra color may bleed on first few washes	https://www.chidiyaa.com/maroon-kalamkaari-pants.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_7117_2_.jpg	Chidiyaa	new	in stock	23.00 USD	100% cotton, This piece is made in handblock print kalamkari fanric from Andhra, dyed in natural dyes	Ajrakh Love > Shop > Kurtis & Bottoms > Skirts & Pants		
1491	Indigo Block Printed Tie-Up Waist Cotton Skirt	All our fabric is handmade and most of them are natural dyed, you may find certain irregularities in the print which only adds to the charm of our unique products. Since the products are natural dyed and extra color may bleed on first few washes	https://www.chidiyaa.com/indigo-block-printed-tie-up-waist-cotton-skirt.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_0121_2_.jpg	Chidiyaa	new	in stock	23.00 USD	100% cotton, This piece is made in ajrakh handblock print from Bhuj in Kutch Gujarat. The patterns use complex geometry to create starry constellations and intricate jali work	Ajrakh Love > Shop > Kurtis & Bottoms > Skirts & Pants		
1885	Blue Block Printed Cotton Mul Saree	This Saree is handmade and hand block printed, you may find certain irregularity in the print. This only adds to the unique charm of this garment.    NOTE: This product does not include the crop top, top is available for purchase separately	https://www.chidiyaa.com/blue-block-printed-cotton-mul-saree.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_8763_2.jpg	Chidiyaa	new	in stock	48.00 USD	Pair this beautiful saree with our fun crop tops. Designed with well placed block prints and handmade tussles, the piece is one of its kind.    The saree is made in pure cotton mul and comes with a contrast printed blouse fabric.	Ajrakh Love > Shop > Sarees		
1886	Blue Block Printed Cotton Mul Saree	This Saree is handmade and hand block printed, you may find certain irregularity in the print. This only adds to the unique charm of this garment.    NOTE: This product does not include the crop top, top is available for purchase separately	https://www.chidiyaa.com/blue-block-printed-cotton-mul-saree-3419.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_8701_2.jpg	Chidiyaa	new	in stock	48.00 USD	Pair this beautiful saree with our fun crop tops. Designed with well placed block prints and handmade tussles, the piece is one of its kind.    The saree is made in pure cotton mul and comes with a contrast printed blouse fabric.	Ajrakh Love > Shop > Sarees		
1887	Blue Block Printed Cotton Mul Saree	This Saree is handmade and hand block printed, you may find certain irregularity in the print. This only adds to the unique charm of this garment.    NOTE: This product does not include the crop top, top is available for purchase separately	https://www.chidiyaa.com/blue-block-printed-cotton-mul-saree-3420.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_8683_2.jpg	Chidiyaa	new	in stock	48.00 USD	Pair this beautiful saree with our fun crop tops. Designed with well placed block prints and handmade tussles, the piece is one of its kind.    The saree is made in pure cotton mul and comes with a contrast printed blouse fabric.	Ajrakh Love > Shop > Sarees		
1888	Blue Block Printed Cotton Mul Saree	This Saree is handmade and hand block printed, you may find certain irregularity in the print. This only adds to the unique charm of this garment.    NOTE: This product does not include the crop top, top is available for purchase separately	https://www.chidiyaa.com/blue-block-printed-cotton-mul-saree-3421.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_8729.jpg	Chidiyaa	new	in stock	48.00 USD	Pair this beautiful saree with our fun crop tops. Designed with well placed block prints and handmade tussles, the piece is one of its kind.    The saree is made in pure cotton mul and comes with a contrast printed blouse fabric.	Ajrakh Love > Shop > Sarees		
1890	Blue Block Printed Cotton Mul Saree	This Saree is handmade and hand block printed, you may find certain irregularity in the print. This only adds to the unique charm of this garment.    NOTE: This product does not include the crop top, top is available for purchase separately	https://www.chidiyaa.com/blue-block-printed-cotton-mul-saree-3422.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_8695_3.jpg	Chidiyaa	new	in stock	48.00 USD	Pair this beautiful saree with our fun crop tops. Designed with well placed block prints and handmade tussles, the piece is one of its kind.    The saree is made in pure cotton mul and comes with a contrast printed blouse fabric.	Ajrakh Love > Shop > Sarees		
1892	Blue Block Printed Cotton Mul Saree	This Saree is handmade and hand block printed, you may find certain irregularity in the print. This only adds to the unique charm of this garment.    NOTE: This product does not include the crop top, top is available for purchase separately	https://www.chidiyaa.com/blue-block-printed-cotton-mul-saree-3424.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_8719_2.jpg	Chidiyaa	new	in stock	48.00 USD	Pair this beautiful saree with our fun crop tops. Designed with well placed block prints and handmade tussles, the piece is one of its kind.    The saree is made in pure cotton mul and comes with a contrast printed blouse fabric.	Ajrakh Love > Shop > Sarees		
1893	Blue Block Printed Cotton Mul Saree	This Saree is handmade and hand block printed, you may find certain irregularity in the print. This only adds to the unique charm of this garment.    NOTE: This product does not include the crop top, top is available for purchase separately	https://www.chidiyaa.com/blue-block-printed-cotton-mul-saree-3425.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_8759_2.jpg	Chidiyaa	new	in stock	48.00 USD	Pair this beautiful cotton saree with our fun crop tops. Designed with well placed block prints and handmade tussles, the piece is one of its kind.    The saree is made in pure cotton mul and comes with a contrast printed blouse fabric.	Ajrakh Love > Shop > Sarees		
1894	Blue Block Printed Cotton Mul Saree	This Saree is handmade and hand block printed, you may find certain irregularity in the print. This only adds to the unique charm of this garment.    NOTE: This product does not include the crop top, top is available for purchase separately	https://www.chidiyaa.com/blue-block-printed-cotton-mul-saree-3426.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_9122_3.jpg	Chidiyaa	new	in stock	48.00 USD	Pair this beautiful saree with our fun crop tops. Designed with well placed block prints and handmade tussles, the piece is one of its kind.    The saree is made in pure cotton mul and comes with a contrast printed blouse fabric.	Ajrakh Love > Shop > Sarees		
1895	Blue Block Printed Cotton Mul Saree	This Saree is handmade and hand block printed, you may find certain irregularity in the print. This only adds to the unique charm of this garment.    NOTE: This product does not include the crop top, top is available for purchase separately	https://www.chidiyaa.com/blue-block-printed-cotton-mul-saree-3427.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_8752.jpg	Chidiyaa	new	in stock	48.00 USD	Pair this beautiful saree with our fun crop tops. Designed with well placed block prints and handmade tussles, the piece is one of its kind.    The saree is made in pure cotton mul and comes with a contrast printed blouse fabric.	Ajrakh Love > Shop > Sarees		
1897	BLUE CROP TOP BLOUSE WITH BELL SLEEVES	Our products are handmade and hand block printed, you may find certain irregularities in the print, this only adds to the unique charm of this product	https://www.chidiyaa.com/blue-crop-top-with-bell-sleeves.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_8709_2.jpg	Chidiyaa	new	in stock	23.00 USD	Add that quirk to your outfit with this Blue Crop Top Blouse with Bell Sleeves. Can be paired beautifully with a saree or a skirt. Get your silver jewelry out and the day is set !!	Ajrakh Love > The Rain Sky | Ajrakh Love > Shop > Blouses		
1902	BLOCK PRINTED CROP TOP BLOUSE WITH BELL SLEEVES	Our products are handmade and hand block printed, you may find certain irregularities in the print, this only adds to the unique charm of this product	https://www.chidiyaa.com/blue-crop-top-with-bell-sleeves-2317.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_8749_2.jpg	Chidiyaa	new	in stock	23.00 USD	Add that quirk to your outfit with this Block Printed Crop Top Blouse with Bell Sleeves. Can be paired beautifully with a saree or a skirt. Get your silver jewelry out and the day is set !!	Ajrakh Love > Shop > Blouses		
1907	LINEN BLOCK PRINTED CROP TOP BLOUSE	Our products are handmade and hand block printed, you may find certain irregularities in the print, this only adds to the unique charm of this product	https://www.chidiyaa.com/blue-crop-top-with-bell-sleeves-2318.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_8770_2.jpg	Chidiyaa	new	in stock	23.00 USD	Add that quirk to your outfit with this Lined Block Printed Crop Top Blouse. Can be paired beautifully with a saree or a skirt. Get your silver jewelry out and the day is set !!	Ajrakh Love > Shop > Blouses		
1974	Blue-Ivory Block-printed Elasticated Tie-up Waist Cotton Kedia Shrug	Being block-printed, the textile may have slight irregularities in colors and prints. These irregularities are the hallmark of all natural-dyed and block-printed product and make each exquisite piece one-of-its-kind	https://www.chidiyaa.com/blue-ivory-block-printed-elasticated-tie-up-waist-cotton-kedia-shrug.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_9284_2__1.jpg	Chidiyaa	new	in stock	36.00 USD	This blue block printed shrug is hand dyed and block printed in traditional ajrakh motifs using age old traditional techniques from the Bhuj region of Gujarat.. Made in pure cotton fabric perfect for the holiday season..	Ajrakh Love > True Blue		
1986	Blue Block Printed Cotton Dress with Asymmetrical Hem	Being block-printed, the textile may have slight irregularities in colors and prints. These irregularities are the hallmark of all natural-dyed and block-printed product and make each exquisite piece one-of-its-kind	https://www.chidiyaa.com/blue-block-printed-cotton-dress-with-asymmetrical-hem.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_9536_2__2.jpg	Chidiyaa	new	in stock	32.00 USD	This Blue Block Printed Cotton Dress with Asymmetrical Hem is hand dyed and block printed in traditional ajrakh motifs using age old traditional techniques from the Bhuj region of Gujarat.. Made in pure cotton fabric perfect for the holiday season..	Ajrakh Love > Shop > Dresses | Ajrakh Love > Indigo Love		
1991	Blue Block Printed Cotton Dress With Gathers	Being block-printed, the textile may have slight irregularities in colors and prints. These irregularities are the hallmark of all natural-dyed and block-printed product and make each exquisite piece one-of-its-kind	https://www.chidiyaa.com/blue-block-printed-cotton-dress-with-gathers-2050.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_8353_1.jpg	Chidiyaa	new	in stock	54.00 USD	This Blue Block Printed Cotton Dress With Gathers is hand dyed and block printed in traditional ajrakh motifs using age old traditional techniques from the Bhuj region of Gujarat.. Made in pure cotton fabric perfect for the holiday season..	Ajrakh Love > Shop > Dresses | Ajrakh Love > Indigo Love		
2001	Blue Block Printed Cotton Angarakha Dress with Gathers	Being block-printed, the textile may have slight irregularities in colors and prints. These irregularities are the hallmark of all natural-dyed and block-printed product and make each exquisite piece one-of-its-kind	https://www.chidiyaa.com/blue-block-printed-cotton-dress-with-gathers-2052.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_9456_2__1.jpg	Chidiyaa	new	in stock	54.00 USD	This Blue Block Printed Cotton Angarakha Dress with Gathers is hand dyed and block printed in traditional ajrakh motifs using age old traditional techniques from the Bhuj region of Gujarat.. Made in pure cotton fabric perfect for the holiday season..	Ajrakh Love > Shop > Dresses | Ajrakh Love > Indigo Love		
2026	Blue-Ivory Block-printed Elasticated Waist Cotton Palazzos -FREESIZE	Being block-printed, the textile may have slight irregularities in colors and prints. These irregularities are the hallmark of all natural-dyed and block-printed product and make each exquisite piece one-of-its-kind	https://www.chidiyaa.com/blue-ivory-block-printed-elasticated-waist-cotton-palazzos-freesize.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_9660_2__2.jpg	Chidiyaa	new	in stock	33.00 USD	These blue block printed palazzos is hand dyed and block printed in traditional ajrakh motifs using age old traditional techniques from the Bhuj region of Gujarat.. Made in pure cotton fabric perfect for the holiday season..	Ajrakh Love > Shop > Kurtis & Bottoms > Skirts & Pants | Ajrakh Love > True Blue		
2038	Blue-Ivory Sleeveless Striped Cotton Dress	Being block-printed, the textile may have slight irregularities in colors and prints. These irregularities are the hallmark of all natural-dyed and block-printed product and make each exquisite piece one-of-its-kind	https://www.chidiyaa.com/blue-ivory-sleeveless-striped-cotton-dress.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_9559_2__2.jpg	Chidiyaa	new	in stock	35.00 USD	This Blue-Ivory Sleeveless Striped Cotton Dress is hand dyed and block printed in traditional ajrakh motifs using age old traditional techniques from the Bhuj region of Gujarat.. Made in pure cotton fabric perfect for the holiday season..	Ajrakh Love > Shop > Dresses | Ajrakh Love > Indigo Love		
2048	Blue Block Printed Pleated Cotton Dress	Being block-printed, the textile may have slight irregularities in colors and prints. These irregularities are the hallmark of all natural-dyed and block-printed product and make each exquisite piece one-of-its-kind	https://www.chidiyaa.com/blue-block-printed-pleated-cotton-dress.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_9544_2__3.jpg	Chidiyaa	new	in stock	39.00 USD	This Blue Block Printed Pleated Cotton Dress is hand dyed and block printed in traditional ajrakh motifs using age old traditional techniques from the Bhuj region of Gujarat.. Made in pure cotton fabric perfect for the holiday season..	Ajrakh Love > Shop > Dresses | Ajrakh Love > Indigo Love		
2060	Maroon Mandarin Collar Ajrakh Tie-Up Detailed Cotton Kurta	All our fabric is handmade and most of them are natural dyed, you may find certain irregularities in the print which only adds to the charm of our unique products. Since the products are natural dyed and extra color may bleed on first few washes	https://www.chidiyaa.com/maroon-mandarin-collar-ajrakh-tie-up-detailed-cotton-kurta-2081.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_0087_2__1.jpg	Chidiyaa	new	in stock	36.00 USD	100% cotton, This piece is made in ajrakh handblock print from Bhuj in Kutch Gujarat. The patterns use complex geometry to create starry constellations and intricate jali work	Ajrakh Love > Shop > Kurtis & Bottoms		
2230	Black Block Printed Cotton Mul Saree	This Saree is handmade and hand block printed, you may find certain irregularity in the print. This only adds to the unique charm of this garment.    NOTE: This product does not include the crop top, top is available for purchase separately	https://www.chidiyaa.com/black-block-printed-cotton-mul-saree.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_1457_2__2.jpg	Chidiyaa	new	in stock	48.00 USD	Pair this beautiful saree with our crop tops. Designed with well placed block prints and handmade tussles, the piece is one of it's kind.    The saree is made in pure cotton mul and comes with a contrast printed blouse fabric.	Ajrakh Love > Shop > Sarees | Ajrakh Love > Print play		
2231	Black Block Printed Cotton Mul Saree	This Saree is handmade and hand block printed, you may find certain irregularity in the print. This only adds to the unique charm of this garment.    NOTE: This product does not include the crop top, top is available for purchase separately	https://www.chidiyaa.com/black-block-printed-cotton-mul-saree-3158.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_1491_2__3.jpg	Chidiyaa	new	in stock	48.00 USD	Pair this beautiful saree with our crop tops. Designed with well placed block prints and handmade tussles, the piece is one of it's kind.    The saree is made in pure cotton mul and comes with a contrast printed blouse fabric.	Ajrakh Love > Shop > Sarees | Ajrakh Love > Print play		
2232	Black Block Printed Cotton Mul Saree	This Saree is handmade and hand block printed, you may find certain irregularity in the print. This only adds to the unique charm of this garment.    NOTE: This product does not include the crop top, top is available for purchase separately	https://www.chidiyaa.com/black-block-printed-cotton-mul-saree-3159.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_1539_2_.jpg	Chidiyaa	new	in stock	48.00 USD	Pair this beautiful saree with our crop tops. Designed with well placed block prints and handmade tussles, the piece is one of it's kind.    The saree is made in pure cotton mul and comes with a contrast printed blouse fabric.	Ajrakh Love > Shop > Sarees | Ajrakh Love > Print play		
2235	Black Block Printed Cotton Mul Saree	This Saree is handmade and hand block printed, you may find certain irregularity in the print. This only adds to the unique charm of this garment.    NOTE: This product does not include the crop top, top is available for purchase separately	https://www.chidiyaa.com/black-block-printed-cotton-mul-saree-3162.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_1677_2__2.jpg	Chidiyaa	new	in stock	48.00 USD	Pair this beautiful saree with our crop tops. Designed with well placed block prints and handmade tussles, the piece is one of it's kind.    The saree is made in pure cotton mul and comes with a contrast printed blouse fabric.	Ajrakh Love > Shop > Sarees | Ajrakh Love > Print play		
2237	Black Block Printed Cotton Mul Saree	This Saree is handmade and hand block printed, you may find certain irregularity in the print. This only adds to the unique charm of this garment.    NOTE: This product does not include the crop top, top is available for purchase separately	https://www.chidiyaa.com/black-block-printed-cotton-mul-saree-3164.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_1749_2__2.jpg	Chidiyaa	new	in stock	48.00 USD	Pair this beautiful saree with our crop tops. Designed with well placed block prints and handmade tussles, the piece is one of it's kind.    The saree is made in pure cotton mul and comes with a contrast printed blouse fabric.	Ajrakh Love > Shop > Sarees | Ajrakh Love > Print play		
2238	Black Block Printed Cotton Mul Saree	This Saree is handmade and hand block printed, you may find certain irregularity in the print. This only adds to the unique charm of this garment.    NOTE: This product does not include the crop top, top is available for purchase separately	https://www.chidiyaa.com/black-block-printed-cotton-mul-saree-3165.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_1786_2__2.jpg	Chidiyaa	new	in stock	48.00 USD	Pair this beautiful cotton saree with our crop tops. Designed with well placed block prints and handmade tussles, the piece is one of it's kind.    The saree is made in pure cotton mul and comes with a contrast printed blouse fabric.	Ajrakh Love > Shop > Sarees | Ajrakh Love > Print play		
2239	Black Block Printed Cotton Mul Saree	This Saree is handmade and hand block printed, you may find certain irregularity in the print. This only adds to the unique charm of this garment.    NOTE: This product does not include the crop top, top is available for purchase separately	https://www.chidiyaa.com/black-block-printed-cotton-mul-saree-3166.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_1812_3_.jpg	Chidiyaa	new	in stock	48.00 USD	Pair this beautiful saree with our crop tops. Designed with well placed block prints and handmade tussles, the piece is one of it's kind.    The saree is made in pure cotton mul and comes with a contrast printed blouse fabric.	Ajrakh Love > Shop > Sarees | Ajrakh Love > Print play		
2240	Black Block Printed Cotton Mul Saree	This Saree is handmade and hand block printed, you may find certain irregularity in the print. This only adds to the unique charm of this garment.    NOTE: This product does not include the crop top, top is available for purchase separately	https://www.chidiyaa.com/black-block-printed-cotton-mul-saree-3167.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_1859_2__3.jpg	Chidiyaa	new	in stock	48.00 USD	Pair this beautiful saree with our crop tops. Designed with well placed block prints and handmade tussles, the piece is one of it's kind.    The saree is made in pure cotton mul and comes with a contrast printed blouse fabric.	Ajrakh Love > Shop > Sarees | Ajrakh Love > Print play		
2247	IVORY BLACK JAL BLOCK PRINTED CROP TOP BLOUSE	Our products are handmade and hand block printed, you may find certain irregularities in the print, this only adds to the unique charm of this product	https://www.chidiyaa.com/ivory-black-jal-block-printed-crop-top.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_1581_2__2.jpg	Chidiyaa	new	in stock	23.00 USD	Add that quirk to your outfit with this Ivory Black Jal Block Printed Crop Top Blouse. Can be paired beautifully with a saree or a skirt. Get your silver jewelry out and the day is set !!	Ajrakh Love > Print play | Ajrakh Love > Shop > Blouses		
2310	Ivory Blue-Green Block Printed Cotton Mul Saree	This Saree is handmade and hand block printed, you may find certain irregularity in the print. This only adds to the unique charm of this garment.    NOTE: This product does not include the crop top, top is available for purchase separately	https://www.chidiyaa.com/ivory-blue-block-printed-cotton-mul-saree-3280.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_1895.jpg	Chidiyaa	new	in stock	48.00 USD	Pair this beautiful Ivory Blue-Green Block Printed Cotton Mul Saree with our crop tops. Designed with well placed block prints and handmade tussles, the piece is one of it's kind.    The saree is made in pure cotton mul and comes with a contrast printed blouse fabric.	Ajrakh Love > Shop > Sarees		
2311	Ivory Red Block Printed Cotton Mul Saree	This Saree is handmade and hand block printed, you may find certain irregularity in the print. This only adds to the unique charm of this garment.    NOTE: This product does not include the crop top, top is available for purchase separately	https://www.chidiyaa.com/ivory-red-block-printed-cotton-mul-saree.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_2026.jpg	Chidiyaa	new	in stock	48.00 USD	Pair this beautiful cotton saree with our crop tops. Designed with well placed block prints and handmade tussles, the piece is one of it's kind.    The saree is made in pure cotton mul and comes with a contrast printed blouse fabric.	Ajrakh Love > Shop | Ajrakh Love > Shop > Sarees		
2312	Ivory Orange Block Printed Cotton Mul Saree	This Saree is handmade and hand block printed, you may find certain irregularity in the print. This only adds to the unique charm of this garment.    NOTE: This product does not include the crop top, top is available for purchase separately	https://www.chidiyaa.com/ivory-orange-block-printed-cotton-mul-saree.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_2051.jpg	Chidiyaa	new	in stock	48.00 USD	Pair this Block Printed Cotton beautiful Saree with our crop tops. Designed with well placed block prints and handmade tussles, the piece is one of it's kind.    The saree is made in pure cotton mul and comes with a contrast printed blouse fabric.	Ajrakh Love > Shop > Sarees		
2313	Ivory Olive Block Printed Cotton Mul Saree	This Saree is handmade and hand block printed, you may find certain irregularity in the print. This only adds to the unique charm of this garment.    NOTE: This product does not include the crop top, top is available for purchase separately	https://www.chidiyaa.com/ivory-olive-block-printed-cotton-mul-saree.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_2070.jpg	Chidiyaa	new	in stock	48.00 USD	Pair this Block Printed Cotton beautiful saree with our crop tops. Designed with well placed block prints and handmade tussles, the piece is one of it's kind.    The saree is made in pure cotton mul and comes with a contrast printed blouse fabric.	Ajrakh Love > Shop > Sarees		
2315	Ivory floral Block Printed Cotton Mul Saree	This Saree is handmade and hand block printed, you may find certain irregularity in the print. This only adds to the unique charm of this garment.    NOTE: This product does not include the crop top, top is available for purchase separately	https://www.chidiyaa.com/ivory-floral-block-printed-cotton-mul-saree.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_2172.jpg	Chidiyaa	new	in stock	48.00 USD	Pair this beautiful Block Printed Cotton Saree with our crop tops. Designed with well placed block prints and handmade tussles, the piece is one of it's kind.    The saree is made in pure cotton mul and comes with a contrast printed blouse fabric.	Ajrakh Love > Shop > Sarees		
2316	IVORY RED BLOCK PRINTED CROP TOP BLOUSE	Our products are handmade and hand block printed, you may find certain irregularities in the print, this only adds to the unique charm of this product	https://www.chidiyaa.com/ivory-red-block-printed-crop-top.html	https://www.chidiyaa.com/media/catalog/product/i/m/img_1057a.jpg	Chidiyaa	new	in stock	23.00 USD	Beautiful Ivory Red Block Printed Crop Top Blouse. Add that quirk to you outfit with this crop top. Can be paired beautifully with a saree or a skirt. Get your silver jewlry out and the day is set !!	Ajrakh Love > Shop > Blouses | Ajrakh Love > Collections > Timeless Linen		
